"","op_code","site_full","site_code","type","geog","date","day","month","year","bruv","period_time_hms","time","minute","second","visibility","habitat","subclass","family","scientific_name","genus","species","common","code","sp_code","number","comment_1","x_6","five_min","ten_min"
"412","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:36:32.86",36M 32.86S,36,32.86,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",40,40
"413","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:36:43.77",36M 43.77S,36,43.77,">1m","100% S","Invertebrate","Blepharipodidae","Blepharipoda occidentalis","Blepharipoda","occidentalis","Spiny sand crab",32,"BLOC",1,"","",40,40
"414","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:36:43.77",36M 43.77S,36,43.77,">1m","100% S","Invertebrate","Blepharipodidae","Blepharipoda occidentalis","Blepharipoda","occidentalis","Spiny sand crab",32,"BLOC",1,"","",40,40
"415","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:07.29",37M 7.29S,37,7.29,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",40,40
"416","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:07.29",37M 7.29S,37,7.29,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",40,40
"417","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:07.29",37M 7.29S,37,7.29,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",40,40
"418","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:07.29",37M 7.29S,37,7.29,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",40,40
"419","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:07.29",37M 7.29S,37,7.29,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",40,40
"420","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:07.29",37M 7.29S,37,7.29,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",40,40
"421","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:07.29",37M 7.29S,37,7.29,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",40,40
"422","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:17.52",37M 17.52S,37,17.52,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",6,"","",40,40
"423","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:57.58",37M 57.58S,37,57.58,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",40,40
"424","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:57.58",37M 57.58S,37,57.58,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",40,40
"425","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:37:57.58",37M 57.58S,37,57.58,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",40,40
"426","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:38:42.29",38M 42.29S,38,42.29,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",40,40
"427","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:38:42.29",38M 42.29S,38,42.29,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",40,40
"428","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:38:42.29",38M 42.29S,38,42.29,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",40,40
"429","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:38:42.29",38M 42.29S,38,42.29,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",40,40
"430","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",45,50
"431","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",45,50
"432","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",45,50
"433","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",45,50
"434","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"435","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"436","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"437","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"438","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:40:28.06",40M 28.06S,40,28.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"439","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:41:58.57",41M 58.57S,41,58.57,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"440","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:41:58.57",41M 58.57S,41,58.57,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"441","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:41:58.57",41M 58.57S,41,58.57,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"442","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:41:58.57",41M 58.57S,41,58.57,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"443","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:41:58.57",41M 58.57S,41,58.57,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"444","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:42:26.06",42M 26.06S,42,26.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"445","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:42:26.06",42M 26.06S,42,26.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"446","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:42:26.06",42M 26.06S,42,26.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"447","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:42:26.06",42M 26.06S,42,26.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"448","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:42:26.06",42M 26.06S,42,26.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"449","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:42:26.06",42M 26.06S,42,26.06,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"450","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:43.90",43M 43.9S,43,43.9,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"451","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:43.90",43M 43.9S,43,43.9,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"452","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:43.90",43M 43.9S,43,43.9,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"453","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:43.90",43M 43.9S,43,43.9,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"454","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:43.90",43M 43.9S,43,43.9,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"455","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:43.90",43M 43.9S,43,43.9,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"456","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:43.90",43M 43.9S,43,43.9,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",45,50
"457","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:43:51.03",43M 51.03S,43,51.03,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",5,"","",45,50
"458","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:45:58.82",45M 58.82S,45,58.82,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"459","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:45:58.82",45M 58.82S,45,58.82,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"460","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:45:58.82",45M 58.82S,45,58.82,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"461","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:45:58.82",45M 58.82S,45,58.82,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"462","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:45:58.82",45M 58.82S,45,58.82,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"463","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:45:58.82",45M 58.82S,45,58.82,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"464","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:09.23",46M 9.23S,46,9.23,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"465","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:09.23",46M 9.23S,46,9.23,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"466","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:09.23",46M 9.23S,46,9.23,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"467","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:09.23",46M 9.23S,46,9.23,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"468","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:09.23",46M 9.23S,46,9.23,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"469","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:09.23",46M 9.23S,46,9.23,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"470","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:09.23",46M 9.23S,46,9.23,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",50,50
"471","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:15.69",46M 15.69S,46,15.69,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",50,50
"472","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:15.69",46M 15.69S,46,15.69,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",50,50
"473","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:46:15.69",46M 15.69S,46,15.69,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",50,50
"474","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:47:49.37",47M 49.37S,47,49.37,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",50,50
"475","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:47:49.37",47M 49.37S,47,49.37,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"background","",50,50
"476","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:47:49.37",47M 49.37S,47,49.37,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"background","",50,50
"477","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:47:58.26",47M 58.26S,47,58.26,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",50,50
"478","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:47:58.26",47M 58.26S,47,58.26,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",50,50
"479","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:48:05.88",48M 5.88S,48,5.88,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",50,50
"480","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:48:05.88",48M 5.88S,48,5.88,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",50,50
"481","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:48:05.88",48M 5.88S,48,5.88,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",50,50
"482","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:48:05.88",48M 5.88S,48,5.88,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",50,50
"483","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:12.66",50M 12.66S,50,12.66,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",55,60
"484","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:12.66",50M 12.66S,50,12.66,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",55,60
"485","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:12.66",50M 12.66S,50,12.66,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",55,60
"486","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:12.66",50M 12.66S,50,12.66,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",55,60
"487","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:12.66",50M 12.66S,50,12.66,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"background","",55,60
"488","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:12.66",50M 12.66S,50,12.66,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"background","",55,60
"489","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:44.67",50M 44.67S,50,44.67,">1m","100% S","Actinopterygii","Atherinopsidae","Atherinops affinis","Atherinops","affinis","Topsmelt",1,"ATAF",1,"","",55,60
"490","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:48.71",50M 48.71S,50,48.71,">1m","100% S","Actinopterygii","Atherinopsidae","Atherinops affinis","Atherinops","affinis","Topsmelt",1,"ATAF",1,"","",55,60
"491","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:50:48.71",50M 48.71S,50,48.71,">1m","100% S","Actinopterygii","Atherinopsidae","Atherinops affinis","Atherinops","affinis","Topsmelt",1,"ATAF",1,"","",55,60
"492","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:54:07.96",54M 7.96S,54,7.96,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",55,60
"493","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:54:07.96",54M 7.96S,54,7.96,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",55,60
"494","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:54:07.96",54M 7.96S,54,7.96,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",55,60
"495","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:55:18.60",55M 18.6S,55,18.6,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",3,"","",60,60
"496","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:55:58.41",55M 58.41S,55,58.41,">1m","100% S","Actinopterygii","Atherinopsidae","Atherinops affinis","Atherinops","affinis","Topsmelt",1,"ATAF",1,"","",60,60
"497","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:55:58.41",55M 58.41S,55,58.41,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",60,60
"498","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:55:58.41",55M 58.41S,55,58.41,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"","",60,60
"499","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:56:09.92",56M 9.92S,56,9.92,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",60,60
"500","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:56:09.92",56M 9.92S,56,9.92,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",60,60
"501","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:39.96",59M 39.96S,59,39.96,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",60,60
"502","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:39.96",59M 39.96S,59,39.96,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",60,60
"503","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:39.96",59M 39.96S,59,39.96,">1m","100% S","Invertebrate","Nassariidae","Nassarius ","Nassarius","","Nassa mud snail",54,"NASS",1,"","",60,60
"504","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:53.97",59M 53.97S,59,53.97,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",60,60
"505","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:53.97",59M 53.97S,59,53.97,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",60,60
"506","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:53.97",59M 53.97S,59,53.97,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",60,60
"507","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:53.97",59M 53.97S,59,53.97,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"","",60,60
"508","PERC_23Jul19_bruv3","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"3","00:59:54.32",59M 54.32S,59,54.32,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",6,"","",60,60
"509","PERC_23Jul19_bruv6","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"6","00:00:00.00",0S,0,0,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"",NA,5,10
"510","PERC_23Jul19_bruv6","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"6","00:00:02.35",2.35S,0,2.35,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"",NA,5,10
"511","PERC_23Jul19_bruv6","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"6","00:00:02.35",2.35S,0,2.35,">1m","100% S","Actinopterygii","Paralichthyidae","Citharichthys stigmaeus","Citharichthys","stigmaeus","Speckled sanddab",20,"CIST",1,"",NA,5,10
"512","PERC_23Jul19_bruv6","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"6","00:00:31.92",31.92S,0,31.92,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"",NA,5,10
"513","PERC_23Jul19_bruv6","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"6","00:00:31.92",31.92S,0,31.92,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"",NA,5,10
"514","PERC_23Jul19_bruv6","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"6","00:01:26.55",1M 26.55S,1,26.55,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"",NA,5,10
"515","PERC_23Jul19_bruv6","Percos","PERC","MPA",3,2019-07-23,23,7,2019,"6","00:01:26.55",1M 26.55S,1,26.55,">1m","100% S","Invertebrate","Cancridae","Cancer ","Cancer","","Crab",33,"CANC",1,"",NA,5,10
