Dot Point Measurements

Generated: Wednesday 02 December 2020 11:13:17

Filename	Frame	Time (HMS)	Period	Period time (HMS)	Image row	Image col	OpCode	TapeReader	Depth	Comment	Visibility	Habitat	Site	Bruv #	Date				Family	Genus	Species	Code	Number	Stage	Activity	Comment		
LECA_9Oct19_4_GOPR0144.MP4	  51266	00:14:15.29	LECA_9Oct19_bruv4_data	00:00:15.28	594	663	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing			
LECA_9Oct19_4_GOPR0144.MP4	  51397	00:14:17.47	LECA_9Oct19_bruv4_data	00:00:17.47	511	1099	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Sciaenidae	Umbrina	roncador	26	1	AD	Passing			
LECA_9Oct19_4_GP010144.MP4	   8930	00:20:11.04	LECA_9Oct19_bruv4_data	00:06:11.04	555	913	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Sciaenidae	Umbrina	roncador	26	1	AD	Passing			
LECA_9Oct19_4_GP010144.MP4	  13130	00:21:21.11	LECA_9Oct19_bruv4_data	00:07:21.11	757	1661	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing			
LECA_9Oct19_4_GP010144.MP4	  13443	00:21:26.34	LECA_9Oct19_bruv4_data	00:07:26.33	280	1753	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing	id?		
LECA_9Oct19_4_GP010144.MP4	  13443	00:21:26.34	LECA_9Oct19_bruv4_data	00:07:26.33	258	1621	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing	id?		
LECA_9Oct19_4_GP010144.MP4	  13443	00:21:26.34	LECA_9Oct19_bruv4_data	00:07:26.33	593	600	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing			
LECA_9Oct19_4_GP010144.MP4	  19716	00:23:10.99	LECA_9Oct19_bruv4_data	00:09:10.98	386	1068	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing			
LECA_9Oct19_4_GP010144.MP4	  19716	00:23:10.99	LECA_9Oct19_bruv4_data	00:09:10.98	456	1353	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing			
LECA_9Oct19_4_GP010144.MP4	  26336	00:25:01.43	LECA_9Oct19_bruv4_data	00:11:01.43	645	368	LECA_09Oct19_bruv4	Jessica Madden			=1m	100% S, some BM in background	LECA	4	10-09-2019				Embiotocidae	Amphistichus	argenteus	6	1	AD	Passing			
